2       0.09905458176574428     0.09757713635866501
3       0.034779899501051786    0.04331705348651323
4       0.01523433187768025     0.01731523400312219
5       0.007857801634578873    0.008545653978704198
6       0.0046383114437639214   0.003512943549099496
7       0.0030229593716488592   0.0014153466760441376
8       0.0023142303252331035   6.136054720590546E-4
9       0.0019704431116637578   2.584721281016198E-4
10      0.0018665551243399587   1.0515773195922082E-4
11      0.001741608201593626    4.5246472777863835E-5
12      0.00187271763749484     1.746706529476477E-5
13      0.0024498196705217377   7.4396453850384135E-6
14      0.002708136009282224    2.9627431645513887E-6
15      0.0037501024615349695   1.2016995409369795E-6
16      0.005334074737693511    5.512850945136777E-7
17      0.007348007727572677    1.9938171762435448E-7
18      0.01393522586804455     8.907202338739585E-8
19      0.019446211179060747    3.5903872348075194E-8
20      0.036740053499456235    1.529876873181825E-8
21      0.07409506440974235     4.955526654396056E-9
22      0.13882256622257802     1.877976529334179E-9
23      0.2891942420584514      9.56603873447667E-10
24      0.5699607730783781      3.411586811314908E-10
25      1.1507519302793716      2.072707711612674E-10
26      3.048823454346905       7.249159205035507E-11
27      5.864964336609295       3.077982817952185E-11     
28      16.269730799128773      1.0002582230575887E-11    
29      42.85743737976058       6.632130760616374E-12     
30      109.16950987988972      1.6415209681329653E-12    
31      252.66917569850014      4.344967601354564E-13     
32      785.8693208332755       3.8417471285571186E-13    
33      1979.2118631454296      6.002548553116881E-14     
34      6046.093311673067       4.896552003391104E-13     
35      19131.369351384772      8.399536894634066E-15     
36      55851.71260400416       4.7486934774234434E-15    
37      187543.72305245532      6.074566877182915E-15     
38      527396.4365820293       8.103587876751454E-16     
39      2012956.3375578586      3.0039911906726193E-16    
40      6698344.8837226285      2.1135223707060373E-15    
41      2.117305915232717E7     5.0206842476485525E-17
42      8.626813141125453E7     2.294730087528487E-17
43      2.8082454669492036E8    1.6691796911658197E-17
44      1.4136008511716154E9    5.500883968934475E-18
45      5.046855717897459E9     1.5182514227933559E-18
46      1.8422615016298588E10   7.836688921006467E-19
47      7.705587547327623E10    1.752087318067502E-19
48      2.848955476210308E11    1.3442737859456897E-19
49      1.1021297835472158E12   2.4355013795267286E-20
50      4.620211201601202E12    3.635570559642686E-21
